amount,hour,sender_state,receiver_state,sender_bank,receiver_bank,transaction_type,past_txn_count_7d,past_avg_amount_7d,device_type,is_vpa_verified,fraud_flag
1212.2955334906956,14,DL,MH,KOTAK,HDFC,P2M,5,967.5967268638362,iOS,1,0
1001.7069946222042,12,GJ,MP,ICICI,PNB,P2P,28,885.991727422444,Android,1,0
594.9172549332158,14,GJ,GJ,AXIS,IDBI,P2P,17,1010.947987314646,Android,1,0
1708.4315227564643,20,RJ,TN,IDBI,UBI,P2M,16,877.1989278116208,Android,0,0
542.322640861599,16,KA,TS,CANARA,PNB,P2M,9,722.5954562073641,Android,1,0
1104.9300136770528,16,UP,UP,ICICI,ICICI,P2P,21,1055.7005598906544,iOS,1,0
252.03259394619488,12,GA,GJ,AXIS,UBI,P2M,21,486.3803588551389,Android,1,0
103.66359607627112,12,TS,UP,KOTAK,KOTAK,P2P,24,681.1498726344364,Android,1,0
972.6413524061696,17,GA,BR,BOI,IDBI,P2M,22,957.257306070921,Android,1,0
664.1643421442836,9,RJ,DL,BOI,ICICI,P2P,1,652.7120574433544,Android,0,0
998.4413399375226,13,DL,UP,CANARA,KOTAK,P2P,23,975.1177746846196,iOS,1,0
420.3555150349288,9,WB,WB,PNB,HDFC,P2P,25,826.4900428020113,Android,1,0
1131.4726348025374,8,MH,MP,SBI,CANARA,P2P,21,170.23121532268715,Android,1,0
1159.273322244052,15,UP,TS,AXIS,ICICI,Refund,7,647.5222001380346,iOS,1,0
1391.9451738273124,15,BR,TN,CANARA,PNB,P2P,2,1.0,Android,1,0
784.7240697616326,12,MP,TN,SBI,UBI,P2P,7,1289.3275619382462,Android,1,0
711.1242162233094,17,BR,GJ,KOTAK,UBI,P2P,27,861.5843195562882,Android,1,0
1259.9133357132666,9,RJ,BR,HDFC,SBI,P2P,7,1.0,Android,1,0
563.2700758082995,13,KL,KA,PNB,BOI,P2P,18,884.0301092602965,Android,1,0
2156.3822392970883,2,TS,HR,AXIS,HDFC,P2M,2,465.5605164599284,iOS,0,1
543.0393836032458,21,TN,KA,KOTAK,IDBI,P2M,28,738.502306170349,Android,0,0
780.4629074168032,7,KL,AP,SBI,UBI,P2M,8,756.751679542882,Android,1,0
87.45515077996038,10,UP,GJ,BOI,HDFC,P2M,25,898.3702791133543,iOS,1,0
618.5483321761485,20,TS,HR,BOI,BOI,P2M,21,222.3091611113042,Android,1,0
1383.1629486776023,14,DL,TN,SBI,PNB,P2P,27,835.1567839655753,Android,0,0
1431.9197640464793,17,KL,BR,PNB,SBI,P2P,25,282.34945894645944,Android,1,0
752.2142201937088,13,BR,HR,AXIS,PNB,P2P,1,608.0443849909648,Android,1,0
4879.06616608879,3,AP,GA,HDFC,CANARA,P2P,0,306.3119358596188,Android,0,1
617.7875330069926,18,TS,UP,UBI,BOI,P2P,29,635.3717827133518,Android,0,0
4070.237101873614,0,AP,UP,PNB,CANARA,P2M,5,920.4633443074324,iOS,0,1
1005.1925828729892,14,TS,DL,AXIS,PNB,P2P,13,1004.8294260859918,Android,1,0
992.9006327330716,10,GJ,KA,IDBI,CANARA,P2P,18,818.9649424764259,Android,1,0
233.51060320964507,16,HR,MH,CANARA,BOI,P2P,27,270.0061444177678,Android,1,0
55.51114437900651,13,WB,TN,AXIS,BOI,P2P,9,738.279573968109,Android,1,0
4423.324427781992,3,GJ,TN,CANARA,SBI,P2M,2,960.8198014000386,Android,0,1
1281.943208009946,6,GA,KL,HDFC,UBI,P2M,29,709.1274587741107,Android,1,0
1535.3010509791852,20,TN,TN,PNB,BOI,P2P,4,1571.8825344037325,Android,1,0
853.9022850064099,13,HR,UP,ICICI,PNB,P2M,20,612.3900794805096,Android,0,0
718.0973677064966,12,TN,TN,HDFC,IDBI,P2M,27,1242.8128775875316,Android,1,0
1264.6824657012662,21,UP,AP,HDFC,KOTAK,P2P,14,959.754774727649,iOS,1,0
995.4044106677954,19,AP,DL,KOTAK,IDBI,P2M,21,1497.263480252269,Android,1,0
543.9648680654597,7,DL,AP,KOTAK,IDBI,P2P,20,670.2024014781551,Android,1,0
2864.566334139214,0,HR,RJ,UBI,BOI,P2M,1,619.5110762397672,iOS,1,1
901.665597975584,8,TS,MH,AXIS,IDBI,P2P,29,891.3552760292481,Android,1,0
658.9325857596041,16,BR,KA,UBI,HDFC,P2M,27,500.9800328402698,iOS,1,0
1179.356172251361,13,RJ,MP,KOTAK,IDBI,P2P,5,934.6890752320912,Android,1,0
847.4491491299601,6,UP,GJ,IDBI,CANARA,P2P,13,1056.6245633461306,Android,1,0
704.0330503033862,16,WB,BR,AXIS,SBI,P2M,4,818.39041262183,Android,1,0
1293.9944436623157,6,WB,DL,CANARA,AXIS,Refund,7,324.8236086355982,Android,1,0
4831.078774475476,0,TS,HR,CANARA,CANARA,P2M,0,347.8267563649025,iOS,0,1
1029.454894830191,18,KL,TN,BOI,PNB,Refund,10,546.6987396535685,Android,1,0
1199.1787548893444,19,MH,HR,IDBI,HDFC,P2P,25,872.159206778049,iOS,1,0
907.3907120086866,16,DL,KL,AXIS,CANARA,P2P,12,1128.6697769492712,Android,1,0
862.2701856486208,19,MH,KL,HDFC,KOTAK,P2P,6,876.237321234038,Android,1,0
1296.8994556463458,10,GA,WB,IDBI,HDFC,P2P,21,665.6580891049646,Android,1,0
866.4179442862282,10,GJ,MH,AXIS,BOI,P2P,26,680.4724146327371,Android,1,0
757.6472221144884,15,BR,AP,HDFC,IDBI,P2P,10,922.7751041142772,Android,0,0
1088.2604902091227,20,AP,HR,UBI,CANARA,P2M,12,1.0,Android,0,0
813.815566290414,16,HR,DL,ICICI,SBI,P2P,20,1541.4717060279015,Android,1,0
864.5457409303982,19,AP,BR,HDFC,ICICI,P2P,12,409.89993282971625,iOS,1,0
1007.8036675795028,7,TS,TN,HDFC,IDBI,P2M,28,619.6654034282683,Android,1,0
523.6240098475628,16,KL,RJ,ICICI,BOI,P2P,12,784.070289916277,iOS,1,0
963.9524962025909,20,GA,RJ,KOTAK,SBI,P2P,22,588.0312388500417,Android,1,0
762.9763652847639,12,RJ,MH,KOTAK,ICICI,P2M,10,409.9595386908681,Android,1,0
6569.715319773647,0,AP,DL,IDBI,BOI,P2M,4,1243.5664120680308,iOS,1,1
1630.9812211144394,6,TN,RJ,PNB,UBI,P2P,18,916.5613019094668,Android,0,0
1016.4125809405616,18,GJ,AP,SBI,BOI,P2M,13,1473.7135167789202,iOS,1,0
742.0864034085026,9,MP,RJ,IDBI,IDBI,P2P,10,726.1746148309836,Android,0,0
995.693097274872,14,GJ,KL,PNB,SBI,P2P,6,769.8901713545096,FeaturePhone,1,0
1113.9176461924503,7,TN,KA,PNB,AXIS,P2P,24,1155.641079673699,Android,1,0
1179.6193309218108,12,GA,BR,UBI,PNB,P2M,22,1799.9811598291956,Android,1,0
602.285871856377,13,GJ,RJ,ICICI,UBI,P2P,20,1015.7963623541764,Android,1,0
1255.1918884103502,6,MP,GA,PNB,UBI,P2P,23,480.03270096704426,Android,1,0
1286.1735770681514,6,BR,GA,AXIS,SBI,P2M,23,975.4025147677931,Android,1,0
770.4799305725094,18,WB,MH,AXIS,IDBI,P2P,17,845.1483670442381,iOS,1,0
582.5086227966972,14,GJ,UP,BOI,ICICI,P2M,26,566.1999604839717,iOS,0,0
740.0126460832039,8,DL,HR,CANARA,CANARA,P2M,13,818.3946954352768,Android,1,0
1000.0291664006568,20,GJ,GJ,AXIS,ICICI,P2M,6,991.2306248216946,FeaturePhone,1,0
749.916988205013,17,RJ,WB,ICICI,BOI,P2P,5,555.9367977545743,Android,1,0
819.96045128808,16,TN,MH,PNB,SBI,P2P,25,514.7595880537953,Android,1,0
1.0,21,GJ,RJ,SBI,BOI,P2M,23,753.0392727619623,iOS,1,0
1009.3969921611864,8,KA,WB,CANARA,PNB,P2P,28,1300.9199937772764,Android,1,0
98.5706791851361,11,WB,GJ,AXIS,UBI,P2M,4,879.5076805100414,Android,1,0
1775.995758906206,16,AP,GJ,ICICI,PNB,P2M,26,986.4452538171524,Android,1,0
1207.0390458482764,6,BR,DL,IDBI,KOTAK,P2M,21,786.823720537456,Android,1,0
1184.5911266665166,12,UP,GA,UBI,SBI,P2P,22,1160.126417711154,Android,1,0
948.6240905072418,11,GA,HR,CANARA,CANARA,P2P,12,1.0,Android,0,0
1033.0904379010108,16,UP,DL,SBI,SBI,P2P,12,854.4722561660317,Android,1,0
1228.6472216363777,9,KL,TS,ICICI,PNB,Refund,24,1.0,Android,0,0
1160.8976392620498,13,TN,KL,BOI,SBI,P2P,19,931.3658722934726,Android,1,0
840.2191226521232,11,MH,BR,CANARA,ICICI,P2M,7,582.0033411428673,Android,1,0
696.977290022702,16,MH,DL,BOI,IDBI,P2M,18,639.5571098918491,iOS,1,0
1121.6171403480546,20,TN,RJ,IDBI,HDFC,P2M,2,475.6062376353066,iOS,0,0
778.4620462465119,14,DL,AP,HDFC,UBI,P2P,26,456.8104973876226,Android,0,0
832.7528132102412,19,MP,AP,CANARA,UBI,P2P,22,1341.0177437875095,iOS,1,0
624.2936776160553,18,AP,GJ,KOTAK,UBI,Refund,24,558.9233839412036,Android,1,0
1405.8784724963425,13,HR,UP,UBI,IDBI,P2P,28,784.3108709898588,Android,1,0
482.3091471784334,11,WB,UP,CANARA,CANARA,P2M,12,710.1345434260802,iOS,1,0
518.5138539827651,15,MP,GA,ICICI,KOTAK,P2M,24,494.3975553963552,Android,1,0
511.32135239573705,16,KL,WB,UBI,PNB,P2P,23,812.5992127098601,Android,0,0
419.1101003287148,21,KA,UP,PNB,UBI,Refund,22,730.55877264844,Android,1,0
1979.1982886089856,6,MH,KL,KOTAK,ICICI,P2M,12,781.413899094991,Android,1,0
914.3803681335008,11,RJ,HR,UBI,SBI,P2P,1,557.749711453586,iOS,1,0
1020.184004809622,6,RJ,WB,SBI,UBI,P2M,20,1217.0167798250404,iOS,1,0
1372.2414844515365,19,HR,TS,AXIS,UBI,P2P,19,909.1577436973798,iOS,0,0
887.9791478757527,16,GA,TS,CANARA,UBI,P2P,7,448.3859561813117,Android,1,0
1421.008535935399,7,DL,KL,SBI,BOI,P2P,21,458.8412658975217,iOS,0,0
1335.4058356572252,20,GA,WB,BOI,SBI,P2P,23,474.3442170173708,Android,1,0
1283.2870463197612,6,TN,GJ,IDBI,UBI,P2P,29,668.7073883814212,Android,1,0
800.6180889843913,18,MH,BR,PNB,HDFC,P2P,18,819.2904661282811,Android,1,0
881.2797104422805,17,WB,GJ,IDBI,BOI,P2P,4,771.4005573251995,Android,1,0
994.4431701752368,6,KL,TN,UBI,PNB,P2P,16,608.8429711865688,iOS,1,0
723.405982581759,18,KA,GA,CANARA,HDFC,P2M,19,637.5171150555536,iOS,0,0
1293.3882813876362,16,UP,BR,IDBI,BOI,P2M,29,400.510034728161,Android,1,0
927.0043706988052,21,AP,RJ,BOI,CANARA,P2M,8,949.867905482651,Android,1,0
594.3747564544794,17,DL,BR,IDBI,ICICI,P2M,24,857.4463257555178,Android,1,0
1661.46340692384,11,MP,GA,SBI,IDBI,P2M,20,1669.9212768853115,iOS,1,0
1469.12009605674,20,TN,UP,KOTAK,SBI,P2P,13,735.8322955753966,iOS,1,0
663.041429453817,17,RJ,BR,CANARA,BOI,P2P,24,80.36045461797653,iOS,1,0
1636.2841550570884,12,MP,WB,UBI,PNB,P2M,26,737.2193785394747,Android,1,0
113.53967383753536,17,MP,HR,AXIS,SBI,P2M,10,1120.6885255587586,Android,1,0
599.1664246615792,6,GA,AP,PNB,KOTAK,P2P,6,869.4714517265814,iOS,1,0
1322.438801110736,7,BR,BR,PNB,BOI,P2M,12,545.8422348905267,iOS,1,0
617.7796310344114,15,TN,BR,ICICI,SBI,P2P,23,362.4044379735633,Android,1,0
6753.640217695037,22,WB,GJ,KOTAK,PNB,P2M,3,568.5101264514229,Android,0,1
482.3512363786392,20,GJ,DL,IDBI,KOTAK,P2M,17,1042.8802481597502,iOS,1,0
4062.06657930771,1,RJ,KL,ICICI,PNB,P2M,5,739.2003146251395,Android,0,1
1259.979194649986,10,DL,RJ,KOTAK,HDFC,P2P,16,969.3324852862528,Android,1,0
801.4348968693466,9,TN,RJ,PNB,BOI,P2M,14,1010.3394704766788,Android,0,0
806.1686904226,12,DL,UP,ICICI,UBI,P2P,9,793.7461098817433,Android,1,0
989.6566616693505,19,GJ,WB,BOI,HDFC,P2M,10,991.6773207678044,iOS,1,0
1232.8119216269097,9,RJ,UP,IDBI,PNB,P2M,18,468.199686726108,Android,1,0
579.8353519855507,17,WB,GJ,BOI,ICICI,P2M,1,702.0593278371551,Android,1,0
1026.7842064011857,12,TN,HR,BOI,HDFC,P2M,1,1414.6855699302814,iOS,0,0
840.3914409645116,13,RJ,KA,BOI,ICICI,P2P,22,932.9172044360988,Android,1,0
652.4762330359721,13,AP,RJ,KOTAK,AXIS,P2M,28,566.7560025702019,Android,1,0
864.5196127005341,8,RJ,HR,ICICI,PNB,P2M,8,708.033121782552,Android,1,0
1177.161301888406,9,GJ,KL,ICICI,UBI,P2M,23,847.2014812984332,Android,1,0
705.083642371075,14,BR,TN,AXIS,ICICI,P2P,14,648.1833182387278,Android,1,0
1035.0969349068191,15,KA,GA,BOI,PNB,P2M,21,1136.747444134398,FeaturePhone,1,0
1297.672885522525,9,KA,UP,AXIS,PNB,P2P,5,504.7752345697662,iOS,0,0
1099.458389205844,18,MP,KA,PNB,PNB,P2P,12,962.3201906811498,Android,1,0
560.6786498812235,6,WB,RJ,IDBI,KOTAK,P2P,6,928.6966539247836,iOS,1,0
1147.8869652520225,6,RJ,AP,CANARA,UBI,P2P,15,993.2614495708776,Android,1,0
667.0311669596385,17,WB,MH,ICICI,AXIS,P2M,13,356.6816732606559,iOS,1,0
1421.7006593926603,6,KA,UP,PNB,CANARA,Refund,4,1791.3644643552552,Android,1,0
714.4743604018939,7,BR,WB,IDBI,SBI,P2P,1,1081.705880400615,Android,1,0
608.9536994544592,16,UP,HR,IDBI,KOTAK,P2M,13,313.11367154942764,Android,1,0
362.42736824566407,18,MP,UP,BOI,ICICI,P2P,27,950.0296830296146,Android,1,0
2290.26075536847,23,RJ,HR,SBI,HDFC,P2P,0,554.040833398235,iOS,0,1
944.3676501126696,19,UP,GJ,UBI,KOTAK,P2P,19,799.1172434150778,Android,0,0
1008.0131358810704,11,KA,MP,UBI,ICICI,P2M,27,842.1401186220936,iOS,1,0
1406.0070955938302,11,WB,TN,ICICI,KOTAK,P2P,9,730.6434285241929,iOS,1,0
626.5487276372821,19,BR,RJ,AXIS,CANARA,P2M,12,525.6453505653394,Android,1,0
1179.664810932546,16,TN,TN,PNB,HDFC,P2P,6,864.3089410838727,Android,1,0
7769.427677276516,3,TN,WB,CANARA,CANARA,P2P,5,593.1582003286999,iOS,0,1
1263.4629075420771,13,DL,BR,HDFC,CANARA,P2M,4,985.4599377751912,FeaturePhone,1,0
1019.7650834730166,11,TN,TN,AXIS,UBI,P2M,12,1023.5610886259454,Android,1,0
1207.2560366372263,13,KA,GJ,HDFC,SBI,P2P,2,746.3920945651312,Android,1,0
1685.8547179356665,21,MH,DL,ICICI,IDBI,P2M,9,703.9618248438821,iOS,1,0
1178.010176806616,18,TN,WB,PNB,SBI,P2P,17,934.7839975013108,Android,1,0
636.117837824499,7,MP,DL,ICICI,HDFC,P2M,16,864.1873710794852,Android,1,0
1482.3449455624063,9,MH,HR,HDFC,IDBI,P2M,9,1078.7262712059787,iOS,1,0
756.0766432353756,6,GA,DL,SBI,SBI,P2P,24,1139.6792030215074,Android,1,0
707.765430907565,14,TS,WB,CANARA,UBI,Refund,18,482.7135866426695,Android,1,0
947.0509944521872,10,KL,BR,AXIS,ICICI,P2P,25,702.0509255584841,Android,1,0
1054.2452083196904,13,UP,GA,KOTAK,UBI,P2P,7,727.5112633776082,Android,1,0
1139.2360859322007,6,UP,TS,SBI,SBI,P2M,9,664.8244096836348,Android,1,0
5837.7579114335485,4,TS,KA,ICICI,IDBI,P2M,1,1058.915152706346,FeaturePhone,1,1
1610.3644801381774,16,TN,UP,KOTAK,ICICI,P2M,21,659.3180126780205,Android,1,0
1238.69170789737,18,RJ,HR,CANARA,SBI,P2P,11,1446.1221891966286,iOS,1,0
761.7179102359845,19,TN,MP,CANARA,AXIS,P2M,12,729.8722062824124,Android,1,0
326.9588054839363,12,MH,DL,UBI,UBI,P2P,20,806.9359839446234,iOS,1,0
1081.7217580303898,16,RJ,KL,KOTAK,SBI,P2P,27,908.6901120348346,Android,1,0
1038.9184935510975,6,AP,WB,HDFC,PNB,P2P,27,610.0255208798202,Android,1,0
1197.5742219338622,6,GJ,DL,PNB,PNB,P2P,20,1121.1161866488776,iOS,1,0
1561.035135219488,9,KL,AP,HDFC,PNB,P2M,7,1052.5726170874275,Android,0,0
488.8237862911647,20,RJ,TS,IDBI,ICICI,P2P,5,1334.1426836116452,Android,1,0
1084.84721993232,7,TS,WB,BOI,CANARA,P2P,26,778.8807965430103,Android,1,0
1055.9709222910951,8,KA,TN,SBI,KOTAK,P2M,26,1060.9899233698254,Android,1,0
1182.67413718856,10,KA,DL,IDBI,AXIS,P2P,3,209.5664368138158,Android,1,0
1232.6087464406776,7,BR,WB,BOI,SBI,P2P,27,604.2566508276885,Android,1,0
825.3759060369914,11,BR,RJ,SBI,IDBI,P2P,2,631.9185596740206,iOS,0,0
1011.9215639834551,14,MH,TN,BOI,ICICI,P2M,6,783.9404235201595,Android,1,0
658.5741350159315,9,MH,KL,BOI,BOI,P2P,7,1087.8120698920118,Android,0,0
1340.8897154790004,20,RJ,RJ,PNB,SBI,P2M,12,1146.9315922731805,Android,1,0
716.0638215498171,21,MH,TN,ICICI,UBI,P2M,18,701.7028803524122,Android,1,0
1469.2536629714473,6,HR,WB,IDBI,SBI,P2P,12,258.01022887929776,Android,1,0
1748.6526883310703,19,WB,WB,UBI,UBI,P2P,24,375.0305070432028,Android,1,0
484.9546567533917,16,UP,RJ,BOI,SBI,P2P,4,994.7916164021416,iOS,1,0
1683.1172134985036,16,GA,MH,BOI,UBI,P2P,19,957.291619797968,Android,1,0
714.6767484386316,6,RJ,GA,AXIS,ICICI,P2M,6,680.4966341331053,Android,1,0
870.9629984533032,19,TN,AP,BOI,KOTAK,P2P,17,692.8428365364921,iOS,1,0
848.3166593075862,18,GA,DL,UBI,BOI,P2P,4,772.7406786542471,Android,1,0
856.6773542426394,19,TN,TN,AXIS,UBI,P2P,21,1366.482139251985,iOS,1,0
960.4956203027484,20,MP,HR,BOI,UBI,Refund,25,657.9506376732835,Android,1,0
540.0677666645181,16,DL,GJ,UBI,KOTAK,P2P,12,715.595709344133,Android,1,0
9197.369224505186,22,WB,MP,PNB,ICICI,P2M,5,1204.5352428950423,Android,0,1
4729.528272635088,2,BR,KL,BOI,BOI,P2M,0,1003.2862742538372,iOS,0,1
1433.553108454366,11,RJ,KA,SBI,IDBI,P2P,1,580.9116113948386,Android,1,0
634.5196002778357,21,HR,KL,AXIS,SBI,P2M,21,1083.8928079513285,Android,1,0
946.8833545911212,12,GA,UP,AXIS,AXIS,P2P,14,1158.0605566710676,Android,1,0
659.6551296360187,20,AP,TS,SBI,SBI,P2P,13,747.6920582222467,Android,1,0
1295.3621287560331,19,MH,GJ,CANARA,CANARA,P2M,12,894.7682371300784,Android,1,0
996.7964045035076,15,KA,KL,BOI,IDBI,P2P,22,182.35934246814463,Android,1,0
833.7144951861833,6,GJ,GJ,PNB,PNB,P2M,2,829.6758723560177,iOS,1,0
1102.741993503704,15,GA,TN,HDFC,PNB,P2M,4,1015.9295998570522,iOS,1,0
961.0214844481222,20,DL,UP,PNB,SBI,P2M,22,395.50451729261545,Android,1,0
202.32933829421995,8,MH,BR,AXIS,UBI,P2M,6,645.9299163995614,Android,1,0
